parent_cell,Adamts2,Adarb2,Agmat,Aqp4,Batf3,Bcl11b,Bcl6,Blnk,Calb1,Car12,Cartpt,Ccn2,Chat,Chodl,Chrna5,Col24a1,Cox6a2,Csf1r,Cspg4,Cux1,Cux2,Cxcl14,Deptor,Dkk3,Dlx1,Egln3,Egr2,Endou,Etv1,Fam84b,Fezf2,Flt1,Fos,Foxp2,Gad1,Gfap,Glra3,Gpx3,Hsd11b1,Htr3a,Id3,Inpp4b,Kit,Lamp5,Lhx6,Lpl,Ly6d,Man1a,Mog,Neurod1,Nfib,Nos1,Nr4a2,Nr5a1,Ntsr1,Nxph4,Obscn,Olig2,Oprk1,Otof,Pcp4,Pde1a,Pdgfra,Pdia5,Pecam1,Plp1,Pou3f2,Prox1,Ptgs2,Pthlh,Pvalb,Rasgrf2,Rbfox3,Reln,Rora,Rorb,Rspo1,Satb2,Scn7a,Scnn1a,Slc17a7,Slc17a8,Snap25,Sncg,Sox10,Spi1,Sst,Syt6,Tacr1,Tbata,Tbr1,Th,Tle4,Tox,Trem2,Trhr,Trib2,Tshz2,Vip,Wnt7b
2123,1,0,0,32,0,1,8,1,7,0,1,1,0,0,0,0,0,8,0,16,10,31,0,13,0,1,0,3,1,0,4,1,0,0,4,4,5,0,0,0,0,1,1,20,0,0,0,5,0,2,18,1,1,0,0,0,1,0,0,2,0,9,0,0,0,0,11,4,0,0,0,16,19,0,6,9,0,5,0,0,91,0,91,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,5
2124,0,0,1,1,0,9,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,8,1,16,0,0,0,0,1,0,6,0,0,12,1,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,1,0,0,1,0,3,0,0,0,29,6,0,1,1,5,3,2,0,0,2,0,23,0,5,2,0,12,0,0,67,0,121,0,0,2,0,9,0,0,2,0,0,0,5,0,0,0,0,5
2125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,0,0,0,5,0,0,1,0,3,0,0,18,0,25,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
2126,0,0,2,0,0,1,0,1,5,0,0,0,0,0,0,4,0,0,0,8,15,3,1,13,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,20,0,2,0,0,0,2,5,0,1,0,0,0,0,0,0,1,0,2,0,1,0,4,2,1,3,0,0,24,17,0,1,1,0,7,0,0,63,0,164,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0
2127,0,0,1,2,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,8,18,2,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,4,0,2,0,1,4,3,0,0,0,9,19,1,2,1,0,3,0,0,51,0,114,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,6,6,5,1,5,0,0,0,0,5,0,0,20,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2,0,0,0,0,1,14,0,2,2,1,3,1,0,46,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2129,0,0,2,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,1,0,0,0,1,5,0,5,10,2,3,0,0,17,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1
2130,0,0,1,4,0,2,2,2,17,0,0,0,0,0,0,0,0,0,0,17,40,8,0,20,0,0,1,0,1,0,1,2,1,0,5,5,2,0,1,0,0,0,0,80,1,7,1,0,0,2,11,2,2,0,0,0,1,0,0,4,1,13,0,2,0,0,13,0,3,0,0,59,29,1,3,2,1,15,0,0,139,0,269,0,0,0,0,1,0,0,3,0,0,1,1,1,1,1,0,1
2131,0,0,0,0,1,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,12,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,7,0,1,0,2,0,0,1,0,0,17,5,0,1,0,44,0,0,0,0,0,0,16,0,1,0,0,12,0,0,77,0,97,0,3,0,0,11,0,1,1,0,0,0,0,0,1,0,0,0
2132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,15,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,7,0,0,0,0,19,17,0,4,18,3,7,0,0,39,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,0,0,1,1,1,8,1,0,0,0,0,1,0,0,0,7,0,0,0,6,2,9,1,6,0,0,0,0,9,0,25,0,1,0,0,1,0,0,1,0,0,2,0,1,2,0,0,1,2,0,4,0,0,0,0,0,0,1,0,0,7,1,0,0,0,70,4,5,0,0,0,1,14,1,5,2,0,4,0,0,67,0,80,0,1,0,0,0,0,3,1,0,1,0,0,1,0,21,0,0
2134,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,33,0,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,1,1,0,0,0,6,9,1,0,0,1,2,7,0,9,11,2,4,0,0,21,0,59,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4
2135,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,7,18,8,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,1,0,0,0,6,10,0,5,11,9,11,0,0,35,0,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2136,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,0,0,0,0,0,1,1,27,1,0,2,0,0,0,0,0,7,0,0,3,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,2,0,3,0,5,4,0,3,0,0,19,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,1
2137,0,0,0,0,0,1,2,1,8,0,0,0,0,0,0,8,0,0,0,4,9,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,0,3,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,13,5,0,0,2,0,11,0,0,49,0,89,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
2138,1,1,1,4,0,1,4,2,2,0,0,0,0,0,0,0,0,1,0,13,21,16,1,4,0,0,0,0,5,0,2,76,0,0,1,3,1,0,0,1,6,0,0,37,0,2,0,4,0,2,9,5,0,0,1,0,0,0,0,3,0,6,0,0,17,1,3,2,0,0,0,10,22,1,4,4,0,6,0,0,86,0,98,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0
2139,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,3,11,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,7,1,1,0,0,11,8,0,0,3,0,7,0,0,39,0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,18,10,3,14,0,0,0,5,0,0,4,0,1,0,5,0,0,0,4,0,0,0,1,9,1,0,0,4,0,3,5,0,0,0,0,0,0,2,0,0,4,3,1,1,1,0,14,0,0,0,3,7,22,0,10,35,10,21,2,0,100,0,265,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,0,1
2141,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,3,4,1,0,0,4,1,0,8,4,1,0,2,0,1,0,1,0,0,0,0,8,1,0,0,5,0,1,11,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,3,1,0,1,3,10,23,1,19,25,0,13,7,0,101,0,209,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,1,0
2142,0,0,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,2,3,0,0,0,0,7,0,0,0,1,0,5,0,3,5,0,1,0,0,16,0,8,0,0,1,0,0,0,0,0,0,1,0,3,0,2,2,0,5
2143,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,4,3,9,0,0,0,0,0,0,9,8,0,6,0,2,0,0,0,0,1,0,0,9,0,0,0,0,0,0,19,0,1,0,1,0,0,0,1,0,24,6,0,0,2,4,2,4,0,0,0,0,21,0,3,1,0,7,0,0,104,0,168,0,0,0,0,14,0,2,4,0,2,0,0,0,0,0,0,0
2144,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,27,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,1,6,21,0,4,12,2,13,0,0,29,0,123,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1
2145,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,1,3,1,0,0,0,10,1,5,31,1,0,1,0,0,0,1,0,4,1,0,5,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,5,1,0,0,11,0,6,5,0,0,2,0,8,0,6,0,0,3,0,0,38,0,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0
2146,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,12,15,6,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,0,1,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,6,0,1,0,0,21,17,0,1,2,0,5,0,0,53,0,97,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0
2147,0,10,0,5,1,1,5,0,6,0,0,0,0,0,0,0,0,0,0,8,23,9,1,6,0,0,0,0,0,0,0,0,0,0,49,2,1,0,0,0,0,1,28,31,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,5,0,0,1,0,3,10,2,0,0,19,17,7,5,2,0,3,0,0,46,0,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2148,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,14,0,0,0,0,2,0,3,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,18,8,0,0,0,9,7,0,0,0,0,0,16,0,1,2,0,10,0,0,67,0,94,0,0,0,0,9,0,1,0,0,2,0,0,0,0,1,0,0
2149,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,18,1,8,0,0,0,0,0,0,0,34,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,1,3,0,0,12,3,4,21,0,0,0,0,10,0,7,4,0,5,0,0,33,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2
2150,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,7,36,0,0,0,0,13,1,18,0,1,0,2,1,0,0,0,0,1,0,0,18,0,0,0,4,0,2,6,0,1,0,0,0,1,0,0,0,12,7,0,0,0,3,5,4,1,0,1,1,29,0,9,6,0,13,0,0,112,0,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,3
2151,0,3,2,5,0,3,3,0,33,0,2,0,0,0,0,2,2,0,0,7,27,19,5,5,2,0,0,0,3,0,0,21,0,0,103,2,0,0,0,0,0,0,19,18,14,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,5,9,0,0,17,36,18,8,19,2,0,3,0,0,37,0,193,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1
2152,1,0,0,11,1,13,9,1,0,0,0,0,0,0,0,0,0,0,0,5,2,35,5,18,0,2,0,0,15,4,15,0,1,0,10,0,0,0,1,0,0,0,0,11,1,0,0,2,0,1,18,0,2,0,0,0,1,2,0,0,8,13,0,0,0,4,17,1,1,0,2,0,14,0,10,12,1,5,0,0,74,1,98,0,0,0,0,1,0,1,3,0,1,0,1,0,3,4,0,2
2153,0,1,3,0,1,1,4,1,10,0,0,0,0,0,0,0,0,2,0,21,43,7,3,18,0,0,1,0,0,0,0,0,0,0,1,3,3,0,1,0,0,1,0,42,0,5,0,0,0,4,7,0,1,0,0,0,1,0,0,1,0,13,0,2,0,6,9,6,1,0,0,34,31,1,4,3,1,14,0,0,120,0,261,0,0,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0
2154,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,1,4,1,0,0,1,1,1,0,69,0,0,4,0,0,0,1,0,6,0,0,1,1,0,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,1,0,0,15,4,1,0,0,0,0,2,7,0,2,12,5,5,0,0,26,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2155,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,14,1,0,0,0,0,0,8,0,1,12,1,2,0,0,0,0,0,0,0,7,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,30,16,0,1,0,4,1,3,0,0,0,0,19,0,4,1,0,10,0,0,103,0,147,0,0,0,0,17,0,1,7,0,1,0,0,0,1,0,0,0
2156,0,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,11,8,11,0,6,1,0,0,0,0,0,0,38,0,0,2,1,0,0,0,0,12,0,0,7,0,0,0,1,1,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,12,24,5,18,0,0,0,2,9,0,2,5,1,2,0,0,43,0,82,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,6,0
2157,0,0,1,0,0,18,1,1,0,0,0,0,0,0,1,2,0,0,0,2,4,0,1,25,0,0,1,0,1,0,10,0,1,13,4,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18,0,3,0,2,0,0,0,0,0,26,6,0,0,0,2,7,4,0,0,0,0,37,0,1,1,0,6,0,0,142,0,204,0,0,0,0,17,0,4,9,0,2,0,0,0,0,1,0,1
2158,0,0,1,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,9,39,1,0,18,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,52,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,12,2,4,0,1,31,20,1,6,1,0,13,0,0,76,0,186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2159,0,0,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,6,7,23,1,5,0,0,0,0,0,2,1,37,0,0,0,2,0,0,1,0,6,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,3,2,0,0,0,1,11,0,5,7,1,3,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2160,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,11,4,16,1,0,0,4,2,1,5,0,0,0,0,0,0,2,2,0,0,0,1,13,0,1,0,4,0,5,10,0,1,0,0,0,0,0,0,0,9,3,0,0,0,4,3,0,1,0,0,18,21,0,17,20,3,25,5,0,104,0,276,1,0,0,4,0,0,2,2,0,0,0,0,0,2,2,0,2
2161,0,0,1,12,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,6,2,35,2,9,2,0,0,1,5,0,3,1,3,0,1,3,0,0,2,0,1,0,0,15,2,0,1,1,0,0,8,0,1,0,0,0,0,6,0,0,3,5,0,0,0,3,7,2,0,0,0,1,4,2,7,8,0,8,0,0,50,0,32,0,0,0,3,0,0,0,2,0,1,0,0,0,5,2,0,5
2162,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,10,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,19,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,3,132,2,3,0,0,0,0,6,0,2,1,0,5,0,0,24,0,32,1,2,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0
2163,0,0,0,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,2,19,2,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,1,1,0,4,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,29,7,2,0,0,0,1,7,0,3,11,1,3,0,0,22,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4
2164,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,15,12,2,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,12,16,0,10,20,8,11,0,0,57,0,151,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0
2165,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,18,3,0,14,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,4,3,18,0,6,22,10,13,0,0,57,0,155,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,2
2166,0,0,0,16,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,34,1,6,0,0,0,0,0,1,1,0,0,3,0,18,0,0,2,0,8,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,2,0,0,0,10,7,3,0,0,0,0,8,0,4,8,0,1,0,0,26,0,14,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,2
2167,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,19,0,0,0,0,4,0,3,42,1,0,2,1,0,0,0,0,7,0,0,0,3,0,0,1,0,0,12,0,1,0,0,0,2,0,0,0,11,15,0,0,8,3,3,3,0,0,1,1,13,1,10,0,0,6,0,0,51,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2168,0,17,2,1,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,8,13,3,3,12,12,0,0,0,0,0,0,6,1,0,24,0,0,0,0,2,3,1,3,17,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,1,2,0,0,4,5,3,21,0,2,0,9,15,0,0,6,2,11,0,0,46,0,96,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,63,2
2169,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,4,2,0,4,0,2,0,2,0,0,0,1,20,0,3,0,0,14,0,0,81,0,61,0,0,1,0,2,0,0,1,0,0,0,3,0,0,1,0,0
2170,1,1,1,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,7,2,0,4,1,4,1,2,0,0,0,1,17,0,4,0,0,12,0,0,88,0,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,0,0,1,3,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,19,18,13,1,8,0,0,0,1,1,0,0,0,3,0,1,0,1,0,1,0,1,1,0,8,0,0,1,0,0,3,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,5,0,0,0,1,8,33,0,6,24,8,16,0,0,61,0,207,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0
2172,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,1,2,4,22,0,0,1,0,15,0,11,2,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,8,0,0,0,0,0,1,1,0,0,9,9,0,0,1,8,6,6,1,0,0,2,26,0,16,1,0,13,0,0,103,0,163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
2173,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,1,0,0,12,3,0,3,0,0,0,0,6,0,2,0,0,0,0,0,23,0,19,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0
2174,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,12,17,7,0,14,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,3,0,2,0,0,8,4,1,0,0,18,14,0,2,2,2,14,1,0,75,0,186,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2175,0,0,1,2,0,18,39,0,0,0,0,0,1,0,0,0,0,0,0,6,2,12,1,35,1,1,0,0,11,8,27,0,0,1,1,4,0,1,5,0,0,0,0,29,1,0,0,0,0,3,10,0,1,0,1,0,2,0,0,0,29,19,0,0,0,4,9,0,0,0,3,0,36,3,6,5,1,43,0,0,150,0,281,1,0,0,0,2,0,1,2,0,0,2,0,0,1,11,0,1
2176,0,0,1,36,0,1,9,0,10,0,0,1,0,0,0,0,0,0,0,22,16,82,5,13,0,0,2,1,3,0,2,11,1,0,1,8,2,0,15,0,4,0,1,28,0,2,0,3,0,2,22,0,0,0,0,0,0,4,0,0,0,13,2,0,1,0,14,1,0,0,1,15,24,1,8,13,1,7,0,0,98,0,115,0,0,0,2,0,0,0,3,0,1,0,0,0,3,2,0,10
2177,0,0,2,2,1,1,2,0,11,0,0,0,0,0,0,0,0,0,0,15,23,7,0,16,0,0,1,0,2,0,0,0,5,0,2,0,2,0,2,0,0,0,0,73,1,3,0,0,0,4,5,1,0,0,1,0,0,0,0,0,0,7,2,1,0,0,9,2,3,0,1,41,24,0,6,10,0,15,0,0,93,0,228,0,0,0,0,1,0,0,3,0,0,0,0,0,1,2,0,0
2178,1,0,1,9,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,19,0,0,0,0,2,0,6,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,18,4,0,0,0,1,7,2,0,0,2,0,18,1,5,5,0,23,0,0,53,0,169,0,0,0,0,0,0,0,1,0,1,0,0,0,3,6,0,6
2179,1,33,1,2,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,2,1,54,2,1,11,0,0,0,0,0,0,0,1,0,34,4,0,0,1,3,1,0,6,0,1,0,1,0,0,0,8,0,2,0,0,0,0,0,0,0,3,5,0,0,0,12,1,23,0,0,0,13,8,0,6,2,1,2,0,0,23,0,58,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,31,2
2180,0,0,1,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,18,0,3,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,1,14,1,6,0,0,0,0,0,0,0,0,0,10,2,1,1,0,230,3,4,0,0,0,1,13,0,4,1,0,7,0,0,61,0,120,0,2,0,35,3,0,0,1,0,0,0,0,0,0,3,0,1
2181,0,0,0,2,0,2,0,0,14,0,0,0,0,0,0,3,0,0,0,17,40,7,0,16,0,0,0,0,1,0,0,0,0,0,2,4,1,0,1,0,0,0,0,117,0,7,0,4,0,4,14,0,4,0,0,0,0,0,0,0,0,3,0,2,0,5,17,6,2,0,1,56,40,1,11,3,1,13,0,0,140,0,337,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
2182,0,0,0,4,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,11,16,12,1,16,2,0,0,0,2,0,1,0,0,0,3,0,1,1,2,0,0,0,0,34,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,10,6,1,0,1,15,15,4,2,6,0,13,0,0,53,0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2183,0,3,0,5,0,6,2,0,0,0,0,0,0,0,0,1,0,0,12,2,4,14,0,5,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,3,0,3,0,0,0,0,16,0,0,0,2,11,0,0,8,4,6,0,0,1,1,7,0,2,1,1,2,0,0,31,0,17,0,11,0,1,1,0,0,0,0,1,0,0,0,0,4,0,7
2184,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,11,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,10,2,0,1,2,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,33,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2185,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,2,0,0,0,0,0,2,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,15,4,0,0,0,2,2,0,0,0,0,0,21,0,0,1,0,5,0,0,49,0,84,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0
2186,1,1,0,0,1,0,4,0,9,0,0,0,0,0,0,0,0,0,0,10,27,0,0,8,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,34,0,2,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2,0,1,12,16,0,3,3,0,9,0,0,81,0,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2187,2,0,1,1,1,21,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,44,0,1,0,0,6,12,14,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,1,12,11,0,0,0,0,5,2,0,0,9,1,25,2,2,5,0,43,0,0,116,0,127,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0
2188,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,20,10,0,12,1,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,1,12,0,0,0,0,0,4,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,10,0,2,0,2,4,17,0,11,12,10,19,0,0,47,0,136,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0
